"","name"
"1095","Os05g0286100"
"1096","osa-miR395j"
"1097","Os11g0186300"
"1098","Os02g0216600"
"1099","POsControl0029"
"1100","Os10g0109600"
"1101","Os11g0160000"
"1102","Os05g0240200"
"1103","osa-miR441b"
"1104","Os05g0349800"
"1105","Os11g0425100"
"1106","osa-miR397b"
"1107","Os04g0684100"
"1108","osa-miR399b"
"1109","Os01g0343100"
"1110","Os11g0570900"
"1111","Os04g0508600"
"1112","osa-miR171i"
"1113","Os11g0689100"
"1114","Os02g0650300"
"1115","Os04g0546500"
"1116","Os01g0846400"
"1117","Os05g0320700"
"1118","Os05g0268500"
"1119","Os01g0692400"
"1120","Os01g0596100"
"1121","Os02g0725900"
"1122","Os09g0428300"
"1123","Os06g0580100"
"1124","Os08g0346400"
"1125","osa-miR439a"
"1126","Os08g0143600"
"1127","Os04g0332700"
"1128","Os02g0249000"
"1129","Os06g0177800"
"1130","Os04g0512100"
"1131","Os12g0471100"
"1132","Os05g0346800"
"1133","Os05g0438300"
"1134","Os06g0175400"
"1135","Os02g0580000"
"1136","Os06g0493800"
"1137","POsControl0009"
"1138","Os08g0487100"
"1139","osa-miR414"
"1140","Os03g0638300"
"1141","Os01g0105300"
"1142","Os07g0457800"
"1143","Os01g0751800"
"1144","Os12g0496600"
"1145","Os09g0532900"
"1146","Os06g0335900"
"1147","Os01g0925600"
"1148","Os07g0627100"
"1149","Os12g0294800"
"1150","Os02g0588400"
"1151","Os07g0648500"
"1152","Os07g0151300"
"1153","Os12g0552400"
"1154","Os02g0531300"
"1155","Os01g0714800"
"1156","Os04g0668400"
