"","name"
"752","Os01g0228500"
"753","Os04g0625200"
"754","Os08g0478700"
"755","Os12g0571800"
"756","Os03g0656500"
"757","Os02g0122500"
"758","Os03g0701200"
"759","Os01g0719000"
"760","Os08g0545500"
"761","Os02g0668000"
"762","Os07g0422100"
"763","Os08g0201100"
"764","Os12g0156200"
"765","Os01g0311600"
"766","Os07g0617000"
"767","Os06g0158500"
"768","Os05g0500200"
"769","Os11g0182200"
"770","Os01g0701900"
"771","Os06g0498800"
"772","Os02g0560200"
"773","Os07g0410300"
"774","Os06g0524400"
"775","Os01g0948600"
"776","Os02g0252200"
"777","Os02g0190700"
"778","Os02g0224100"
"779","Os04g0226500"
"780","Os06g0233800"
"781","Os04g0506000"
"782","Os08g0549900"
"783","Os01g0766300"
"784","Os05g0521900"
"785","Os04g0460600"
"786","Os12g0530300"
"787","Os01g0871500"
"788","Os11g0546900"
"789","Os11g0634200"
"790","Os06g0266800"
"791","Os05g0447700"
"792","Os03g0833600"
"793","Os04g0469500"
"794","Os04g0600000"
"795","Os07g0251800"
"796","Os02g0601800"
"797","Os01g0655500"
"798","Os09g0532400"
"799","Os04g0662400"
"800","Os04g0412300"
"801","Os07g0617000"
"802","Os08g0153900"
"803","Os12g0612300"
"804","Os02g0579000"
"805","Os03g0218400"
"806","Os03g0858700"
"807","Os07g0422100"
"808","Os04g0658200"
"809","Os07g0617000"
"810","Os12g0637000"
"811","Os11g0687000"
"812","Os02g0215500"
"813","Os06g0654900"
"814","Os08g0436700"
"815","Os05g0578900"
"816","Os10g0524300"
"817","Os12g0561900"
"818","Os03g0113000"
"819","Os08g0269000"
"820","Os01g0905200"
"821","Os05g0179100"
"822","Os04g0511200"
"823","Os02g0681200"
"824","Os01g0283300"
"825","Os07g0201500"
"826","Os01g0693300"
"827","Os02g0756600"
"828","Os01g0642100"
"829","Os06g0659400"
"830","Os07g0559700"
"831","Os03g0225700"
"832","Os02g0626400"
"833","Os08g0192800"
"834","Os01g0562600"
"835","Os03g0386500"
"836","Os10g0456100"
"837","Os02g0509600"
"838","Os05g0589500"
"839","Os04g0405900"
"840","Os01g0174100"
"841","Os05g0540900"
"842","Os07g0621200"
"843","Os02g0560600"
"844","Os07g0549100"
"845","Os05g0542200"
"846","Os06g0692600"
"847","Os02g0313700"
"848","Os04g0676800"
"849","Os06g0208700"
"850","Os05g0502000"
"851","Os09g0400200"
"852","Os04g0623300"
"853","Os05g0360900"
"854","Os01g0385400"
"855","Os09g0131200"
"856","Os01g0281100"
"857","Os04g0623300"
"858","Os12g0616800"
"859","Os05g0252100"
"860","Os02g0740600"
"861","Os03g0200200"
"862","Os08g0192800"
"863","Os01g0283300"
"864","Os08g0429200"
"865","Os01g0876400"
"866","Os07g0187400"
"867","Os04g0479900"
"868","Os05g0242100"
"869","Os04g0623300"
"870","Os08g0192800"
"871","Os06g0692500"
"872","Os02g0630300"
"873","Os01g0192300"
"874","Os07g0638300"
"875","Os07g0132300"
"876","Os03g0120900"
"877","Os01g0175900"
"878","Os02g0226300"
"879","Os01g0187900"
"880","Os09g0532400"
"881","Os12g0124100"
"882","Os02g0799700"
"883","Os05g0551700"
"884","Os12g0633600"
"885","Os09g0466300"
"886","Os03g0702000"
"887","Os01g0704300"
"888","Os07g0635900"
"889","Os01g0868000"
"890","Os01g0190900"
"891","Os11g0666100"
"892","Os08g0533600"
"893","Os06g0216300"
"894","Os08g0467500"
"895","Os09g0304500"
"896","Os10g0162100"
"897","Os02g0202900"
"898","Os07g0638100"
"899","Os02g0700400"
"900","Os11g0449600"
"901","Os11g0644600"
"902","Os04g0630200"
"903","Os01g0309800"
"904","Os11g0118300"
"905","Os01g0727500"
"906","Os01g0311600"
"907","Os04g0231800"
"908","Os01g0139900"
"909","Os03g0861400"
"910","Os01g0719000"
"911","Os01g0220500"
"912","Os02g0514500"
"913","Os09g0522200"
"914","Os11g0487600"
"915","Os02g0579000"
"916","Os03g0327600"
"917","Os01g0191200"
"918","Os01g0155500"
"919","Os08g0273600"
"920","Os03g0351700"
"921","Os04g0415800"
"922","Os02g0578000"
"923","Os04g0127100"
"924","Os06g0354700"
"925","Os02g0224100"
"926","Os10g0390800"
"927","Os06g0203600"
"928","Os02g0759400"
"929","Os03g0162800"
"930","Os05g0569300"
"931","Os04g0605300"
"932","Os07g0108800"
"933","Os01g0719300"
"934","Os09g0400700"
"935","Os01g0283300"
"936","Os01g0876400"
"937","Os07g0635900"
"938","Os06g0218900"
"939","Os10g0521000"
"940","Os08g0535800"
"941","Os07g0635900"
"942","Os09g0437100"
"943","Os06g0496800"
"944","Os03g0404500"
"945","Os07g0671800"
"946","Os04g0645900"
"947","Os03g0816800"
"948","Os01g0787400"
"949","Os01g0654400"
"950","Os02g0756800"
"951","Os03g0784100"
"952","Os03g0364700"
"953","Os02g0201300"
"954","Os02g0733500"
"955","Os01g0153500"
"956","Os05g0331200"
"957","Os03g0218400"
"958","Os01g0170000"
"959","Os03g0198900"
"960","Os03g0381500"
"961","Os03g0279500"
"962","Os02g0686300"
"963","Os05g0550600"
"964","Os05g0136200"
"965","Os01g0191200"
"966","Os05g0212300"
"967","Os08g0553600"
"968","Os03g0407400"
"969","Os06g0618700"
"970","Os01g0300000"
"971","Os08g0374600"
"972","Os07g0691300"
"973","Os04g0185600"
"974","Os06g0660400"
"975","Os07g0687900"
"976","Os02g0820500"
"977","osa-miR394"
"978","Os01g0719000"
"979","Os02g0561900"
"980","Os01g0283300"
"981","Os03g0325500"
"982","Os01g0915000"
"983","Os12g0132200"
"984","Os11g0479400"
"985","Os02g0568200"
