"","name"
"604","Os05g0542500"
"605","Os11g0484200"
"606","Os04g0178300"
"607","Os06g0676700"
"608","Os04g0254300"
"609","Os03g0156100"
"610","Os08g0481000"
"611","Os08g0474000"
"612","Os03g0233900"
"613","Os06g0524900"
"614","Os02g0569900"
"615","Os11g0573700"
"616","Os11g0259700"
"617","Os03g0201500"
"618","POsControl0045"
"619","Os01g0952900"
"620","Os04g0121800"
"621","osa-miR398a"
"622","Os01g0627600"
"623","Os03g0357500"
"624","Os07g0215500"
"625","Os02g0571900"
"626","POsControl0031"
"627","Os04g0107600"
"628","Os01g0185200"
"629","Os03g0814800"
"630","Os01g0219900"
"631","Os02g0162900"
"632","Os07g0430100"
"633","osa-miR167a"
"634","Os04g0420100"
"635","Os12g0434900"
"636","Os02g0547100"
"637","Os03g0584400"
"638","Os11g0305400"
"639","Os09g0329800"
"640","Os01g0795300"
"641","Os07g0513200"
"642","Os04g0514600"
"643","Os01g0338100"
"644","Os01g0940700"
"645","Os04g0332700"
"646","Os08g0107900"
"647","Os09g0421000"
"648","Os02g0245200"
"649","Os05g0299100"
"650","Os04g0403400"
"651","osa-miR171a"
"652","Os03g0861300"
"653","osa-miR435"
"654","Os01g0732900"
"655","osa-miR399k"
"656","Os07g0592600"
"657","Os08g0219600"
"658","Os09g0552200"
"659","Os09g0268300"
"660","Os12g0208900"
"661","Os01g0913600"
"662","Os05g0457400"
"663","Os10g0426500"
"664","Os12g0262700"
"665","Os04g0597800"
"666","Os02g0740800"
"667","Os01g0738400"
"668","Os06g0313500"
"669","Os01g0802700"
"670","Os10g0542900"
"671","Os12g0108600"
"672","osa-miR166l"
"673","Os03g0186500"
"674","Os02g0194400"
"675","Os05g0210500"
"676","osa-miR171c"
"677","Os07g0112600"
"678","Os11g0147700"
"679","Os06g0277000"
"680","Os05g0280700"
"681","Os07g0551500"
"682","osa-miR166c"
"683","Os02g0629000"
"684","Os01g0835600"
"685","Os06g0685100"
"686","Os12g0584700"
"687","Os07g0658300"
"688","Os03g0750000"
"689","Os11g0620300"
"690","osa-miR395u"
"691","Os04g0546500"
