"","name"
"814","Os11g0187100"
"815","Os08g0473300"
"816","Os05g0151200"
"817","Os10g0524400"
"818","osa-miR395d"
"819","Os01g0374400"
"820","Os02g0811200"
"821","Os10g0463400"
"822","Os06g0149700"
"823","Os06g0473800"
"824","Os10g0452300"
"825","osa-miR395i"
"826","osa-miR396b"
"827","Os04g0223600"
"828","Os03g0835200"
"829","Os11g0203400"
"830","Os07g0541800"
"831","Os01g0527900"
"832","Os12g0257800"
"833","Os08g0399900"
"834","Os03g0333100"
"835","osa-miR169d"
"836","POsControl0014"
"837","Os06g0508000"
"838","Os04g0660900"
"839","Os11g0156600"
"840","POsControl0019"
"841","osa-miR167b"
"842","Os01g0549300"
"843","Os01g0691000"
"844","Os01g0623600"
"845","Os11g0191800"
"846","Os01g0261700"
"847","Os01g0516800"
"848","POsControl0032"
"849","osa-miR396b"
"850","Os12g0272100"
"851","Os10g0143200"
"852","Os01g0696100"
"853","Os08g0135800"
"854","Os07g0191900"
"855","Os05g0468400"
"856","Os10g0351500"
"857","osa-miR393"
"858","Os09g0349600"
"859","Os08g0514800"
"860","Os08g0537200"
"861","Os01g0634600"
"862","Os12g0161500"
"863","Os03g0369100"
"864","Os02g0724100"
"865","Os07g0440700"
"866","Os10g0519800"
"867","Os02g0719900"
"868","Os03g0141800"
"869","Os03g0159000"
"870","Os04g0266500"
"871","Os12g0618000"
"872","Os04g0562300"
"873","Os08g0499700"
"874","Os05g0470600"
"875","Os02g0630300"
"876","Os03g0581200"
"877","PGmControl0001"
"878","Os08g0502000"
"879","Os02g0127500"
"880","osa-miR172a"
"881","Os09g0447900"
"882","Os05g0570300"
"883","osa-miR439f"
"884","Os03g0613400"
"885","Os02g0665700"
"886","Os04g0632300"
"887","POsControl0037"
"888","osa-miR399a"
"889","Os03g0169000"
"890","Os03g0128600"
"891","Os04g0603300"
"892","Os04g0112100"
"893","osa-miR439b"
"894","Os09g0568500"
"895","Os01g0138100"
"896","Os11g0701900"
"897","Os06g0287000"
"898","osa-miR439c"
"899","Os03g0753100"
"900","Os05g0170400"
"901","osa-miR439d"
"902","Os04g0460400"
"903","Os06g0179800"
"904","Os10g0484800"
"905","Os11g0157000"
"906","POsControl0023"
"907","Os01g0879800"
"908","Os04g0458900"
"909","Os09g0467300"
"910","Os12g0450200"
"911","Os01g0693600"
"912","Os02g0463500"
"913","Os01g0517800"
"914","Os10g0126100"
"915","Os07g0527800"
"916","Os02g0676600"
"917","POsControl0034"
"918","PGmControl0002"
"919","Os12g0517000"
"920","POsControl0040"
"921","Os06g0727700"
"922","Os01g0197900"
"923","Os02g0198400"
"924","Os01g0160900"
"925","Os10g0158400"
"926","Os11g0419600"
"927","Os02g0783100"
"928","Os03g0565300"
"929","Os04g0166200"
"930","Os08g0322500"
"931","Os02g0732700"
"932","Os05g0170000"
"933","Os03g0201500"
"934","Os01g0947000"
"935","Os07g0103500"
"936","Os01g0727500"
"937","Os02g0325400"
"938","osa-miR160f"
"939","Os09g0371100"
"940","Os05g0375100"
"941","Os08g0477100"
"942","Os01g0355400"
"943","Os03g0140500"
"944","Os02g0265100"
"945","Os02g0194900"
"946","Os10g0446400"
"947","POsControl0041"
"948","Os03g0823200"
"949","Os01g0812100"
"950","Os05g0355100"
"951","Os08g0220400"
"952","Os06g0295000"
"953","Os02g0266900"
"954","Os08g0469000"
"955","Os01g0930900"
"956","Os07g0613900"
"957","Os04g0612000"
"958","Os05g0525600"
"959","Os08g0483200"
"960","Os06g0658400"
"961","osa-miR164c"
"962","Os12g0262700"
"963","Os01g0380800"
"964","POsControl0045"
"965","Os08g0207300"
"966","Os05g0162800"
"967","osa-miR167j"
"968","Os05g0228000"
"969","Os04g0447300"
"970","Os04g0404400"
"971","Os06g0298100"
"972","Os09g0339800"
"973","Os05g0213900"
"974","Os08g0531700"
"975","Os02g0800400"
"976","Os02g0581400"
"977","Os05g0525000"
"978","Os03g0842900"
"979","Os06g0686800"
"980","Os01g0903400"
"981","Os07g0664100"
"982","Os02g0129100"
"983","Os01g0907300"
"984","POsControl0031"
"985","Os03g0176300"
"986","Os02g0203200"
"987","osa-miR159e"
"988","POsControl0012"
"989","Os09g0268500"
"990","Os04g0651500"
"991","Os04g0475900"
"992","Os10g0561200"
"993","Os09g0546200"
"994","POsControl0038"
"995","Os10g0141400"
"996","osa-miR395q"
"997","osa-miR395f"
"998","Os04g0334700"
"999","Os01g0200600"
"1000","Os03g0411900"
"1001","Os07g0215500"
"1002","Os07g0646400"
"1003","Os01g0221100"
"1004","Os01g0552000"
"1005","osa-miR439c"
"1006","POsControl0006"
"1007","Os09g0483100"
"1008","Os04g0531900"
"1009","Os07g0102500"
"1010","Os07g0247000"
"1011","Os11g0512100"
"1012","osa-miR159b"
"1013","Os09g0295000"
"1014","Os04g0563300"
"1015","Os08g0529300"
"1016","Os01g0525500"
"1017","Os01g0850800"
"1018","Os12g0486600"
"1019","osa-miR167d"
"1020","Os05g0203400"
"1021","Os02g0687600"
"1022","Os04g0593200"
"1023","Os02g0270800"
"1024","Os12g0509600"
"1025","Os05g0347400"
"1026","Os11g0537900"
"1027","osa-miR395e"
"1028","Os10g0398100"
"1029","Os02g0613900"
"1030","Os11g0259700"
"1031","Os08g0559800"
"1032","osa-miR399k"
"1033","Os04g0451000"
"1034","Os07g0151700"
"1035","Os05g0270500"
"1036","Os04g0622000"
"1037","POsControl0035"
"1038","Os01g0546000"
"1039","Os09g0304400"
"1040","Os09g0480800"
"1041","Os03g0622100"
"1042","Os03g0563400"
"1043","Os04g0420900"
"1044","Os01g0658100"
"1045","Os12g0165400"
"1046","Os02g0725700"
"1047","PGmControl0002"
"1048","Os05g0224300"
"1049","POsControl0018"
"1050","Os06g0727000"
"1051","osa-miR397b"
"1052","POsControl0047"
"1053","Os09g0457400"
"1054","Os03g0196000"
"1055","Os07g0291500"
"1056","Os11g0186300"
"1057","Os12g0135700"
"1058","Os07g0136800"
"1059","PAtControl0003"
"1060","Os04g0561200"
"1061","Os08g0240200"
"1062","Os04g0332700"
"1063","Os01g0886200"
"1064","Os02g0676400"
"1065","Os05g0552600"
"1066","osa-miR395t"
"1067","Os01g0223000"
"1068","Os09g0404600"
"1069","Os11g0578700"
"1070","Os10g0543400"
"1071","osa-miR156l"
"1072","Os08g0117800"
"1073","POsControl0013"
"1074","Os06g0476900"
"1075","Os03g0752000"
"1076","Os08g0282100"
"1077","Os11g0231400"
"1078","osa-miR166i"
"1079","Os10g0104800"
"1080","POsControl0040"
"1081","Os07g0661400"
"1082","Os02g0776600"
"1083","Os02g0663900"
"1084","osa-miR156a"
"1085","Os05g0327000"
"1086","POsControl0039"
"1087","Os07g0151300"
"1088","Os07g0593000"
"1089","Os12g0456700"
"1090","Os01g0893500"
"1091","Os02g0186300"
"1092","Os03g0684800"
"1093","Os10g0516600"
"1094","Os01g0698200"
"1095","Os01g0242400"
"1096","Os01g0841100"
"1097","Os11g0196400"
"1098","Os04g0493100"
"1099","Os11g0198900"
"1100","Os06g0664500"
"1101","Os04g0570800"
"1102","Os05g0183300"
"1103","Os03g0861300"
"1104","Os07g0516400"
"1105","Os04g0592300"
"1106","POsControl0003"
"1107","Os03g0120600"
"1108","Os04g0589900"
"1109","Os02g0812600"
"1110","Os02g0112000"
"1111","osa-miR399b"
"1112","Os02g0615300"
"1113","osa-miR160a"
"1114","Os06g0689600"
"1115","osa-miR171i"
"1116","POsControl0035"
"1117","osa-miR159d"
"1118","Os10g0106900"
"1119","Os11g0204000"
"1120","Os12g0188500"
"1121","Os08g0189500"
"1122","Os08g0248300"
"1123","Os03g0589500"
"1124","Os01g0162500"
"1125","Os03g0633500"
"1126","Os04g0510000"
"1127","Os04g0590600"
"1128","Os12g0537000"
"1129","Os03g0168500"
"1130","osa-miR171c"
"1131","osa-miR394"
"1132","Os04g0648200"
"1133","Os04g0523000"
"1134","Os03g0621700"
"1135","Os01g0742400"
"1136","Os10g0497400"
"1137","Os05g0138200"
"1138","osa-miR166e"
"1139","Os01g0155800"
"1140","Os01g0707500"
"1141","Os12g0540100"
"1142","osa-miR419"
"1143","Os04g0481100"
"1144","Os02g0723400"
"1145","Os03g0760400"
"1146","Os05g0477100"
"1147","osa-miR162a"
"1148","Os05g0127500"
"1149","Os08g0551200"
"1150","Os05g0209200"
"1151","Os01g0117300"
"1152","Os05g0197700"
"1153","Os11g0475600"
"1154","PAtControl0003"
"1155","Os04g0446600"
"1156","Os01g0544200"
"1157","Os08g0525800"
"1158","Os07g0157700"
